director_id,movie_id
23575,B00006AGLM
13133,B008G4EY5Y
37133,B008XOW64S
22117,B0000640RX
26419,B0000640RX
261,B0000640RX
12475,B0000542DH
35668,B0084CAU9C
32926,B004RA7YSU
5794,B000FS2WMG
21368,B00005UW79
8202,B000GW761I
12625,B0002IRYTA
18974,B000A7Q1OC
20579,B0000C8AUG
343,B007WB5CZS
29628,B007WB5CZS
12328,B007WB5CZS
17330,B002X2QYSU
2780,B002X2QYSU
28403,B002X2QYSU
36720,B001O4C6XA
10788,B001O4C6XA
30800,B002LEGEEO
37151,B000L29SXW
13357,B000A7Q1OW
7884,B000JU7JGY
31118,B00000JL2W
10691,B000M2DCQA
30020,B001I2EQSG
15211,B001I2EQSG
8583,B001B8TKGK
17467,B001RPK75K
19321,630139500X
38796,B002WI4EVY
38391,6302292565
33950,B000P6R9K8
12826,B000JU7JG4
16389,B00005UW7C
22516,B00005UW7C
19731,B00005UW7D
26953,B00005UW7D
4629,B00005UW7G
38802,B000CCBCA8
18800,B000CCBCA8
33603,B000CCBCA8
15303,B000065K6N
24080,B000A6T1I6
9903,B00005UW7N
23229,B002Y4Z50U
31804,B00005UW7P
36384,B001O5189M
29350,B00005UW7R
9903,B00005UW7S
33068,B00005UW7W
37552,B00005UW7W
20254,B00005UW7X
35503,B003XI4LME
26529,B00005UW7V
897,B00005YEEG
11404,B00005YEEG
5335,B004AT48F0
35503,B0063TWWTY
23497,B001ASI0ZS
24781,B000JJRYE2
37618,B002SIVVUU
26268,B006RXPXQU
16875,B0029M5XMC
19694,B001VBM0Z0
15036,B00020HB2I
11563,B000EWBKHG
16953,B0002QO4A4
19067,B00004CQ06
15994,B00004CQ0E
25139,6304756143
19694,B001VBM0ZU
39329,B000127LYA
12961,B000127LYA
10175,B001NTFJPS
34520,B001NTFJPS
34646,B0049TC8B2
17311,B000QUCQFQ
10587,B004FHYR9Y
4030,B000AARKE4
15064,B000AARKE4
19600,B004NJC0OI
3459,B000VIKN9Y
28208,B009KY9DAK
18095,B001BNFR5S
39338,B002UNXS6I
12673,B006VY8CWW
21803,B00008VFCC
11211,B00008VFCB
20836,B00008VFCA
15579,B005MLVYU2
4740,B0009UZG6Y
26168,B0009UZG6Y
17153,B0009UZG6Y
10581,B00008VFCI
32644,B0089U2P4W
1109,B003D3Y660
32926,B0009UZG6E
13556,B008Z9YA5O
5395,B00406U0G4
12165,B00406U0G4
22132,B00406U0G4
28455,B000ID4E4M
3724,B000O591LU
15671,B006VY8CW2
28261,B000B8QG04
25918,B003QSEYQY
215,B000LR51F6
31626,B004EF1NGC
327,B00008VFC6
22890,6301124537
29943,B00008VFC8
899,B00006FDHD
28983,B000WJXYGQ
29531,B00004R8VQ
29091,B00004R8VQ
18587,B000NJL53Y
13207,B000NJL53Y
23825,B000NJL53Y
14618,B000XTJUEK
17742,B00006FDHJ
32150,B00006FDHT
10195,B00006FDHT
882,B00006FDHX
18394,B00006FDHX
28617,B006G2FTJI
23971,B0031520MM
22936,B000BR9RV0
19572,B000BR9RV0
1786,B001GX3282
18682,6304601867
545,B00352PHEO
22370,B004PVWGAC
7914,B000Y8ERFC
37147,B001O2ZVYS
28583,B0099KF8UO
36308,B000WCDIRI
21268,B001D0J4DA
5442,B002JH2EIS
37602,B0043GAT6C
13224,B0043GAT6C
33361,B000A2XA78
19891,B000005JQD
3090,B002KECJZ8
34494,B001JDNKPE
26643,B000GOVJNM
3435,6303541763
6189,B002N7PLUC
6698,B006ENHG8Q
13545,B00005YUPD
39333,B00000JGJR
7768,B0096HKGNE
31576,B00555ZTGU
38165,B001LNOMG8
2623,B00015G8M8
39532,B0098TND30
30223,B0098TND30
33097,B000JBXHXW
13710,B000UU6DQK
15181,B000UU6DQK
16423,B000UU6DQK
11297,B000UU6DQK
26298,B000UU6DQK
9825,B001LMU1B4
24976,B0000DZ3GQ
10764,B0000DZ3GQ
11347,B000Y8KDNM
25823,B00094ARN2
39550,B008KXLAUS
27809,B008KXLAUS
7952,B000H5U5US
1838,B001LMU1BE
32814,B001LMU1BE
17665,B001LMU1BO
28367,B001LMU1BO
18406,B0000DZ3G2
20992,B0000DZ3G2
19266,B0000DZ3G5
3532,B000B5XSGW
1028,B003HMFC5G
2213,B00751KBF6
38165,B001LNOMGI
31174,B000UUCSD2
27080,B008JLEVO8
20136,B0001EQIAG
23575,B000009DNU
26416,B000094Q3R
26347,B000094Q3R
38165,B001LNOMGS
18154,B0074B2MXG
25928,B000VTQVSK
11676,B000A7LR9G
21271,6300209075
26888,B000A7LR9Q
18733,6304773307
35575,B006MWA8Y8
13553,B003D8VB68
11531,B00069DMBO
14932,B00069DMBO
9244,B00069DMBO
17247,B00069DMBO
1965,B00069DMBO
32960,B00069DMBY
30374,B00069DMBY
18906,B00069DMBY
2324,B00069DMBY
32091,B00069DMBY
22992,B00068S3SC
20401,B003COG18Q
32299,B003COG18Q
1164,B000JF1Z1O
32832,B000JF1Z1O
31365,B000JF1Z1O
11501,B000JF1Z1O
36767,B000JF1Z1O
4810,6304179456
5724,6304179456
32299,B003COG18G
37012,B000MMMWNE
16800,B000FOQ1GI
539,B000AQ69RM
31904,B000AQ69RM
8709,6301955234
3466,B003COG186
34450,B000IB16IQ
2630,B0046MNICU
5297,6305327068
31719,B0002JELR2
21718,6304925182
19181,B000PUB2B6
36236,B004ZMBKOY
31232,B0001ADAPG
22330,B0001ZWLTC
4558,B001139ZGK
35857,6305034451
16239,6305034451
32252,B0001ADAPQ
17454,B000A7LR96
27831,B000A9QKA0
33324,6301106415
32926,B0010V4VK8
12826,6302815525
15517,B000RHZDXU
30934,B0007GP7I2
8330,B005HWAOIE
2168,B001KSMRAC
22460,B00008Z48G
32792,B002JDQYQ0
29622,B0001FYREE
2547,B00004SX64
27068,B000JLTSAS
38970,B000JLTSAS
35161,B0080730MK
365,B00005J5B4
5784,B00005J5B4
18007,B0007Y3XRG
21572,B0007Y3XRG
12187,B0007Y3XRG
7638,B00330Y91K
38464,B00330Y91K
22040,B008EE4J6U
19353,B000LPQ6CU
20921,B000LPQ6CU
5460,B00005KJNJ
39231,B00005KJNJ
33177,B00005KJNK
8063,B002DJM9W8
2885,B002KCHNT2
13147,B000MGBP3S
30149,B001K98MGO
31630,B0050YBOUQ
32926,B001K98MGE
15973,B003ZJ6XU4
32407,6303939155
1280,B0001A9JDS
27592,B004U7EIHA
32932,B001DJ69BQ
16746,B0002BSHFM
22204,B000NQ28R4
2895,B004I6CMOY
35809,B000GBEWSY
32351,6302530296
22091,B002DOBGWM
20276,B00005YUPV
14875,B00005YUPV
22774,B00005YUPV
17374,B0001LYFRC
35745,B000GBEWSO
26600,B000GBEWSO
19889,B000GBEWSO
26855,B000GBEWSO
15745,B000GBEWSO
7773,B003O3EKJ2
19902,B002PHTY5I
38503,B000GBEWSE
24289,B000U37U00
6698,B008NNYA0C
8508,B009QBS38K
24835,B000GBEWS4
13061,B000GBEWS4
22539,B000GBEWS4
24762,B000GBEWS4
15214,B004HYRFMG
26953,B00005O6Y3
10711,B004GEXTKY
16923,B0000APAEX
21843,B0010VD7HG
10303,B0010VD7HG
20682,B005EPHX7O
21471,6301522966
34067,B001HPP3H2
1012,B0047E76LG
9859,B000006GFG
18800,B00005M033
18473,B0041QSZAG
17702,B0041QSZAG
15673,B0041QSZAG
18310,B0041QSZAG
1877,B000056JSS
33246,B000EWC584
38258,B00006CFA7
26049,B00006CFA7
24550,B002IUEADI
5868,1578071933
14346,B000X16OPG
32155,B000X16OPG
6071,B000X16OPG
7875,B000X16OPG
4044,B002ZRYKUC
25010,B001F7XHYI
36174,B001F7XHYI
6921,B001F7XHYI
14513,B001F7XHYI
7594,B001F7XHYI
9460,B007SSDV9Y
2009,630015520X
37194,B006O6GUFS
36436,B000A36K92
32271,B0061USCZ8
27821,B0015YV766
39156,B008F2823C
9166,B008F2823C
26529,B008F2823C
2608,6305537305
13848,B005MR4P5W
2325,B001LIK8LQ
9277,B001LIK8LQ
11287,B004INB360
35370,B0001WTVB6
5882,B0026VBOK6
810,6304428952
28399,B0000VLKYE
37618,B000VHXBIK
12912,B0042KAAB8
37666,B0010L0SQE
14622,B0030BZN4Y
19698,B003N46LV2
6566,B007K7IC9M
22828,B00005JPGO
25312,6302648750
2213,B00007JGKT
9879,B000HC2OA0
3101,B0019DKLHY
28213,B0019DKLHY
20443,B000RL21OK
37209,B000G1ALH0
34361,B000G1ALH0
7587,B008KZY0FI
16000,B0007MVXR0
3546,B000X9XNQ6
38883,B000BUZX8S
27492,B006P5KD3S
32097,B0017APPUW
26967,B003XL6EJO
14545,890115000X
35503,B0041VR5LQ
32926,B003CS28UC
31608,6302812232
32197,6302812232
7080,6302812232
22326,6302812232
36069,6302812232
32895,6302812232
35719,6302812232
21196,6302812232
3466,6302812232
28660,6302812232
32127,B005EJN98M
18406,B000VEA3MU
34089,B00009XFL1
25121,B0064OTH8C
4146,B0015XASZ8
6318,B003XL6EJY
23684,B003XL6EJY
36845,B00772M26E
39030,B00772M26E
2012,B0049TS44W
37781,B00009OWI3
26475,B00009OWI3
10702,B00009OWI3
37611,B00009OWI3
6525,B002BIG7O2
34646,B001OMZYEK
12041,B002ZKHVHS
689,B000HDZKLY
27361,6303103073
15450,6303103073
21327,B002JZX790
700,B0030MVCLG
28318,B001OMZYEU
35503,B0038F1FVM
17582,B0009RQRT2
3532,B002HHBBW0
17691,6303864791
32735,B007TBM9ZW
16340,B00005QFG1
20297,B003HICARI
19401,B004OZRPH8
32926,B003VOVVY6
19808,B00004SX6W
16841,B001B2KWDQ
11141,B000XB6LCC
148,B003CJMPK4
12443,B00553K9Z8
26268,B0019PL2PM
22801,B0019PL2PM
19162,B0019PL2PM
6317,B0019PL2PM
24519,B005SDB8JQ
2805,B00007855P
1074,B0019PL2PW
7695,B00004RMLK
39021,B00004RMLI
13977,B00004RMLT
4852,B006YMLFBQ
9166,B001C8ZYWS
29847,B00332MY6K
1153,B00007855E
19145,6303460011
16555,B00007855G
23789,B001DJ69BG
37898,B0090QQYE6
22910,B0030IX2CW
25328,B00006JLX3
31362,B00006JLX3
4186,B00006JLX3
22822,B00006JLX3
33305,B00006JLX3
21436,B0016MJ73W
2329,B0016MJ73W
6542,B0016MJ73W
11729,B0016MJ73W
12224,B0016MJ73W
32926,B000NA1WF4
32102,B00023P4GA
32926,B0016MJ73C
6529,B000LP5E14
12278,B00008G88T
8356,B00023P4G0
39998,B00008G88S
34363,B00008G88S
37067,B000ICLWL6
38529,B000QRID1K
21428,B004HO6I4W
21501,6304904541
29747,B00005JLR5
4242,B004A8ZX1Y
23676,B0002V7TWE
33055,B000E6ESSA
32926,B00348002I
38270,B000I5T3GY
15433,B000I5T3GY
14764,B000I5T3GY
1002,B000I5T3GY
37434,B000I5T3GY
2365,B000I8HITU
7541,6305785023
38336,B004GEZ20O
25443,B001DJ7KHS
5225,B000MGBP38
35268,B001OMZYE0
21317,B003YKVGLK
137,B00006BT89
7473,B00006BT89
35242,B00006BT89
32271,B005FQ1OP4
18432,B000ADKWL4
21926,B000ADKWL4
23286,B0001FVDGO
20696,B00006JK1T
16548,B007VXTB4U
23323,B00006JI2C
396,B00006JI2C
16065,B007KFZ878
10404,B000009HGZ
6332,B0040ZN9LS
26689,B00004CQNO
13316,B0009ETD6Y
1810,B0009ETD6Y
30321,B008GZ66EK
5064,078324052X
32506,078324052X
12999,078324052X
36648,078324052X
19935,078324052X
644,B002QVFOO8
30367,B00006LA83
6581,B00006LA87
30367,B00006LA84
3245,B00006LA81
13863,B00004CQN4
7033,B002W9G9G6
32245,B0000040DD
1750,B000I9YWHU
17860,B001IA3PU8
3624,B001IA3PU8
5761,B001IA3PU8
36092,B001IA3PU8
14135,B001IA3PU8
36797,B001IA3PU8
36687,B001IA3PU8
23812,B001IA3PU8
38247,B001IA3PU8
35075,B001IA3PU8
39452,B005CQJS6Y
39788,B005CQJS6Y
2085,B005CQJS6Y
27907,B005CQJS6Y
28816,B008Y5QOZ8
7096,B001ACI5AY
8964,B00006JI22
39970,B000LSAJ0M
2324,B0040ZN9L8
35666,6302316324
26927,B003GAB6QI
30334,B00004RM1R
14662,B00006BT8L
29989,B0000714C2
17265,B002SE1G18
26851,B003AXS13W
13793,B0024NL906
34466,B0002V7T0Q
14313,B0002V7T0Q
3579,B0002V7T0Q
4722,B0002V7T0Q
26953,B0002V7T0Q
8098,B001L8YQ5U
15766,B001L8YQ5U
33427,B008S2CTWY
22519,B0006IUDG2
1215,B0002LJTIG
21786,B000PU6KRM
11811,B003VPYY5I
18339,B000AABLCQ
3345,B000AABLCQ
5241,B000AABLCQ
12077,B000AABLCQ
23259,B000JYW5FA
18795,B00006LSHS
3339,B00006LSHS
32926,B003R2BWJQ
3048,B000GAKFIG
2040,B000GAKFIG
4480,B000GAKFIG
1061,B000GAKFIG
4286,B002RS47AM
8098,B004YNGQ2A
21159,6301654358
29438,6302032148
19021,6305340439
13418,B00004TGFE
13825,B00004TGFE
24338,B0007R8E54
16072,B00004RN82
10630,B0002LJTI6
17691,B002Z9E1C2
17196,B00967YQGW
4733,B0035ECHWM
33081,B001OEO2A0
23447,B004RA0TYG
218,B0018DX5IM
23117,B003A59BZC
37055,B000VNMS9C
20668,B000COQ9YU
2708,B004BDORSI
32926,B0052W9U0C
25115,B000COQ9YA
8356,B000006BV1
20765,B000006BV0
22742,B0000C509M
18718,B002C7GJZE
19435,B0029LD2QW
30327,B000QFAFQ8
13405,B000VXS7G0
4542,B00105NY7A
35503,B006HC9AXS
15246,B001GCUNZI
1492,B000W0O1US
19891,B000A2X4EM
35020,B001OPUWPS
14880,B001OPUWPS
2484,B007TYI7LE
34494,6302936586
39034,B000UAE7JA
32247,B002G32ADE
897,B00006G2TQ
11404,B00006G2TQ
32247,B002G32ADO
31403,B008Y1YJ90
32247,B002G32ADY
16990,6302993245
1773,B00067BBNC
32946,B000S76MTS
28800,B000Y01XES
28538,B00005NFMB
16605,6303232086
25048,B0002JEM4Y
1179,B000A0GPEA
6647,B001GUMNB2
1417,B00005QFGL
35193,B001M6SHD8
18227,B001M6SHD8
9617,B001M6SHD8
22721,B001M6SHD8
10242,B001M6SHD8
37618,B003CJXJ9A
34174,B000GYI2H8
20546,6304602979
32465,B001AMZUE8
254,B00005RYQ6
11412,B004SKIR8K
36836,B003T04NBU
20323,B0052SO0Z6
20865,B002EIJ90I
4016,1894703464
28146,1894703464
11524,1894703464
3003,1894703464
19191,B003EGI734
5607,B003CJXJ90
19271,B000E1MY72
29630,B0006210YW
38649,6303242065
32926,B000AQKUFY
9857,B002GJLDMM
3721,B009190AYW
7951,6302036941
37535,B000OOUPKC
35503,B006HSFVQC
26754,B001TOPB8C
32010,B000NJISD4
14622,B002S395AS
32926,B0011GDIFG
32926,B001JFKVHM
3572,B000HXDWJ6
6756,B001NVLD8I
33928,B000AYQJ4C
22367,B000AYQJ4C
25119,B0039BD6FS
22255,B005IULPFQ
22695,B0009OL8VW
5573,B006REMBMS
21735,B0006GAOP4
20555,B0006GAOP4
13329,B0006GAOP4
5759,B0006GAOP4
30970,B0006GAOP4
15941,1888568046
38437,1888568046
38298,1888568046
12555,1888568046
26713,1888568046
71,B002U041OE
27217,B004ZKKKUG
7325,6302177413
20765,6302797675
24839,B0013Z2V9O
32506,6300181928
24810,B00006RZA2
10874,B00006RZA2
28083,6302631270
29845,B0038MLGE6
5726,B0007UVXI6
11391,6302035538
39880,6302909007
34950,B000WC08FS
14583,B000GTLQU8
35926,6303254497
10169,B0000D9PG8
15859,B0000D9PG8
10169,B0000D9PG4
15859,B0000D9PG4
11849,B00393SFPM
32777,B003VAO8B8
5225,B000BCJ4W2
28192,B0000TZ89E
34892,B00005KJ0V
9625,B00005KJ0V
36573,B00080OB9I
1109,B00080OB9I
10628,B00080OB9I
9799,B00080OB9I
14292,B009F0MD1K
12475,B005LAII94
11849,B00393SFPW
355,6302689368
24392,B00164CM46
9799,B00080OB98
12570,B001D12ZVM
15145,B001D12ZVM
21765,B001D12ZVM
16658,B001D12ZVM
9467,B001D12ZVM
26391,B000RSRQK2
34611,B000LMPMC8
3529,B001DF67ZS
37781,B000056Q88
7277,B00345ZSD2
36087,B000X327ZK
39495,B000X327ZK
26069,B006T5HN9G
1454,B006T5HN9G
35831,B006T5HN9G
31436,B006T5HN9G
25585,B006T5HN9G
12586,B0000687FN
34722,B00455F58S
4521,B000C8STMG
12335,B000PFUAAK
19417,B0012OTVC6
38830,B0007OP2FC
20364,B006Z0OU5A
3621,B006Z0OU5A
74,B006Z0OU5A
30986,B006Z0OU5A
27720,B006Z0OU5A
20343,B006Z0OU5A
39252,B006Z0OU5A
18873,B004H71Z2E
30046,B000WPJSTM
15084,B0078YXFYY
37509,B002TCRQOK
37807,B002TCRQOK
38361,B002TCRQOK
32458,B002TOL4DM
22695,B002TCRQOA
37807,B002TCRQOA
27554,B000SP3DE2
3970,B001O961RM
36052,B0012ZGQXM
15790,B000I6AHTA
36730,B0000AZVG9
21935,B00006G8J0
24779,B00006G8J0
10014,B00020VZYS
21465,B00020VZYS
31796,B003E48UO2
20392,B001UD4FH0
199,B000784WSG
19845,B000784WSG
6830,B000PY3XJG
30299,B000PY3XJG
28947,B000PY3XJG
29427,B000PY3XJG
31835,B000PY3XJG
21484,6302983193
22326,6302983193
15417,6302983193
23272,6302983193
3294,6302983193
32861,6302983193
15404,6302983193
19660,6302983193
30760,6302983193
7756,6302983193
13970,B000VD5I4E
13970,B000VD5I4O
2112,B004EE301O
28108,B00067Z200
897,B000297NMM
11404,B000297NMM
4768,6303453988
897,B000297NMW
11404,B000297NMW
11766,B002Q7MW10
14763,B000JBXH7I
12720,B000AMJFUE
38036,6305641005
32500,B0017O1MIM
34609,B007P636BW
36720,B001O2UTPO
23724,B0090XUARQ
28173,B0090XUARQ
39217,B0090XUARQ
32926,B003R0G4QE
9364,B0048FZSB4
19962,B000TQFN16
3442,B000EQHXJ6
16560,B00009PBUW
39041,B0043D4BNM
15634,B001LPWGBO
36525,B0006V6T6W
19652,B008N9ZZL4
28838,B008N9ZZL4
36782,B0034H79R8
10346,B0006NL190
27670,6303935087
15450,630132773X
13650,B00404QUBA
3257,B00404QUBA
9909,B00004CNBL
37933,B002L4KCWY
1138,B00004CWU5
17665,B005DWAFPA
12041,B00004CNBC
3615,B0016PM8OY
33367,B002KMQOWO
33612,B007BG63GQ
23296,B000H2R71G
26612,B006DKSMBU
8709,B002TOL4D2
19880,B000YGGNEW
3252,B00066FB8Y
17970,B0002A2VLY
21195,B0002A2VLY
36661,B0000687F3
15761,B00005YAOX
897,B00005YAOY
11404,B00005YAOY
35503,B004WRLU7Y
17230,B0000687F0
38206,B00005YOT3
29431,B0016MJ2TG
2117,B0000DIJQZ
39329,6303864228
12961,6303864228
38275,B001I9XE1Y
4905,B0026L7SOC
26416,B0000063NZ
32596,B00280CWWY
28728,B004SGWYUG
21768,B000X7SBMO
9857,B000255LMU
10958,6302270898
35762,B000NO39G0
29821,B002ICL0WK
43,B0028K3GYW
1192,B000PY3102
34155,B004DDL0WC
4756,B006VRE1II
15417,1568320906
12811,1568320906
32926,B001BP14EO
12272,B005KGOPWI
32646,B003IHWLO0
9837,1572526106
34923,B0052YDMZE
3229,B00006AUKH
19539,B001BTE4II
19990,B00004REYV
39181,B0010ET772
24433,B0050331L2
32926,B002FP13YA
35503,B004GK4P2E
26599,B0000945GY
19719,B0000945GY
26599,B0000945GU
19719,B0000945GU
33697,B000E1NWNC
16726,B0000945GP
14329,B0000945GP
26599,B0000945GV
19719,B0000945GV
7207,B008MZ0668
30845,B008MZ0668
28947,B00006AUKQ
18950,B0037E8HMY
27649,B0037E8HMY
37506,B004LY1XSO
29667,1884976417
204,B005O73BSM
9280,9089702660
28723,B000035Z5H
34638,B003465K5W
7650,B00006AUKV
32926,B004UA8D2I
25458,B005D0RDWK
15704,B001IX1NJU
13582,B004UA8D2S
32926,B0002WZRW2
31292,B000055YZI
1769,B004YZ3M9S
32323,B004YZ3M9S
30192,B000EWBNYQ
37674,B000EWBNYQ
7036,B003H3CKLO
39237,B003H3CKLO
5355,B003H3CKLO
23160,B007G4X7VC
669,B007G4X7VC
25335,B007G4X7VC
16466,B007G4X7VC
16971,B007G4X7VC
6,B007G4X7VC
22987,B00000K13X
32525,B00000K13Y
30798,B001K9OXDK
305,B003VADRTC
8350,B00000K13T
162,6302912962
16196,B000M2KLLY
5216,B005C8E7S6
6531,B002N006EU
23663,B004VY85ZS
24962,B0001DMXN8
3532,B002KD8U8O
197,B00015NN7G
17135,B00015NN7G
15722,B000EWBNY6
35503,B006O8K4BW
32926,B004UA8D28
8713,B004C80KME
5639,B001662FNC
17878,B000F4LMKI
26618,B000W10LV0
32926,B00020SK1Y
33794,B00008971Z
1023,B003UM8T3U
10542,B000004918
20744,B004SBIMMU
38258,B00005OSM1
5533,B00005OSM1
12626,B001QOO2WG
38258,B00005OSM2
5533,B00005OSM2
38258,B00005OSM3
5533,B00005OSM3
26620,B008UO5DWS
38165,B002ZN4JS4
22005,6303003125
38643,B000286S6A
7816,B000286S6A
9822,B000055YZS
26967,B003VKOWF0
1143,B00006952Y
37674,B001F0TT3I
14516,B00005OSMU
34836,6301977572
4964,6301977572
31740,B001OSYW3S
10944,B000069522
12521,B000069522
24481,B000069520
267,B000069520
18787,B000069520
36828,B000069520
30716,B0080G8HWO
29063,B00005OSML
37396,B00006HCQC
27441,B00005OSMM
29063,B00005OSMM
16544,B00005OSMO
35503,B004WM0JBC
37432,B00000491O
25139,B000CCZRBI
15032,B000CCZRBI
35503,B007CP1DOI
21265,B009EG6RGC
15623,B000VX8W88
9909,B004CZRE80
30372,B0077846I0
25918,B000035Z59
35169,B005GYRU1M
12930,6303832571
29224,B008220B0C
27581,B008220B0C
5758,B002MZUOZM
33620,6303521371
29125,6303521371
36380,B005ION4U6
7914,B005ION4U6
23306,B005ION4U6
5779,6302305934
22802,B0000C0FK6
39687,B007K7IBVQ
7804,B00004CU53
32980,B001AQLPW0
36508,B002NPCJYA
1431,B000MTOS9I
9898,B001R4KQN4
10112,B001P8M9FK
26208,B001P8M9FU
26890,B001P8M9FU
29568,B0015TQQY4
12680,B0072COZEG
22047,B0072COZEG
23038,B001ONXRWU
10204,B00004CU5U
1123,B000BGWEAC
16077,6302967635
19266,B0001IMCCU
34380,B0041VP1FI
15073,B002O69HRU
15619,B0079FPT0A
3513,B000053GTB
20892,B002LH42GI
3229,B00008MTW4
798,B00008MTW7
21074,B004W8MVBM
32413,B00008MTW2
8303,B00008MTW1
26003,B000260OTO
36672,B0001XARN6
23234,B0001XARN6
12832,B000H2UFGU
36584,B001W4KTV8
10200,B000E5KQNC
38040,B0034G4OTA
19273,B000305ZUC
31721,B000E5KQNM
8387,B00004Z1KF
32510,B000HIVQNU
30531,B008CO4ELC
32134,6301651871
4046,B0000AZVGY
19499,B0000AZVGY
21331,B000MKXF5U
6647,630403220X
23619,B00008MTWJ
2691,B00008MTWW
14949,B00008MTWQ
32011,B0001XARNQ
2691,B00008MTWX
25479,6300214559
20859,B0007TKG3U
37155,B000Q66PZW
206,6300269043
9733,B000Q66PZC
39428,B000QXDFR6
19642,B003E782Q0
14421,B003VOF0EI
37816,B0007UDC94
4892,B000Q66PZM
35121,B0042LFAYE
31429,B001AEF636
32186,B001AEF636
8364,B001PBK6K2
21038,B000O77SO0
1217,B000O77SO0
27486,B000O77SO0
22836,B000O77SO0
5514,B00005KA9M
22828,B00005KA9N
28753,B00005KA9L
28426,B00005KA9K
23162,B00005KA9C
26537,B000LY5AN2
2763,B002H1P8WK
19065,B00004TT5O
33407,B00004UDUS
34816,B00004UDUS
36824,B00004UDUS
21727,B00004UDUS
29035,B00004UDUS
28729,B0007TKG30
10235,B004RPQSXC
9766,B0002VGSQW
9855,B000QXDFRQ
2667,B000QXDFRQ
445,630563663X
26875,B002KLAL8S
30206,B00000FAAD
9450,B00000FAAD
3508,B00000FAAD
25513,B0007UDC9Y
12930,B000053V7G
20927,B000053V7B
29597,B000WSLDD8
35407,B000053V7O
897,B0001WANWM
11404,B0001WANWM
7697,B004VW4V9E
7258,B0012YN35M
644,B000053V7I
12745,B001AHPB8I
7306,B0012AXTHS
24952,B0012AXTHS
25373,B000053V7Q
19816,B000006GST
35695,B002LFPBF6
35572,B00408MS9O
27522,B00408MS9O
24288,B0006IUE34
35572,B00408MS9E
27522,B00408MS9E
8273,B000A2WQU0
2686,B00168NXN6
9254,B007VX030G
20658,B007VX030G
25278,B000CRR3B0
8738,B004QDNSHY
36214,B000FTCETQ
38355,B000FTCETQ
33544,B003VADRT2
23452,6301151089
11316,B004EPZ06Q
30619,B0002ADWX0
25498,B0096HKPLC
828,B0096HKPLC
5173,B000LC3IGA
22285,B000F48D14
14215,B000F48D14
26907,B000F48D14
28212,B000053V76
15359,B001GFK6OS
29463,B000053V75
11388,B0018BMOMM
35769,B00004Z1KM
26565,B004UEQABK
4048,B000YDKA94
26223,B0027AB988
38391,B000BBOU5O
38675,630293642X
19500,B00000FBGT
38443,B0044FEYUE
37882,B000BBOU5Y
20424,1883272998
20677,1883272998
18564,B0060CX98M
33988,B000QTD69W
106,B001GJ9I3O
23121,B00006G9YD
19443,B003JMJ5YI
38165,B002N8AQJC
26793,6302101271
8960,B00263ZHPM
16110,B000WVUNYA
3200,B0015AOHQM
11676,B00006G9Y3
17239,B004H9ZQ86
35926,B004H9ZQ86
35584,6301340078
10259,B000YDKA9Y
29867,B000A2VAHA
4686,B005Y2HXDQ
38391,B000BBOU54
293,B0027AB98I
33162,B000YDKA9O
8797,B00581J9CQ
34426,B008BFSMBA
23961,B000BGR1AK
7273,B000BGR1AK
31775,B000BGR1AK
242,B000BGR1AK
14073,B000BGR1AK
9799,B001GE2CEQ
37158,B0000560UY
6431,B00006SFLF
5214,B002UVV6HS
37158,B0000560UZ
6114,B0069RWAL0
34648,B000PV2HIC
37711,B000X1HVZI
32926,B005NFJAV2
30138,630018952X
17606,B0001WTVHK
34244,6302758483
29673,B000JLQT0U
23568,B000BO65V8
27392,B000E1NXA4
18864,B000E1NXA4
2608,B000E1NXA4
39788,B0010YSDBS
26302,B004VF66VC
11379,B0018BYNZ8
33024,B000087F7C
10951,B000I80GVM
13970,1581983336
18031,B005SAV9SO
10265,B0000Z0HMQ
22442,9081914308
955,9081914308
8086,B004BDFAH0
21145,B004LZSX5O
37207,B00015N4NO
10243,B000GDI2KQ
27164,B000YFWX1U
18610,B007P7UF06
327,B0007TFI9W
19821,B004ECETFW
27907,B0010YSDBI
2138,B003GOOYKY
36733,B003UAKE9O
19096,B007P6IWI4
19891,B000A2X3TI
3660,B002BH4OO8
36733,B003UAKE9E
30605,B007CZ37B0
37154,B00008WI9R
9129,B005LAIH1S
3329,B002BSTRKS
9376,B002NWRMO0
32926,B000CEXG3C
18164,B000NJWIRG
26546,B003102J50
5042,B0006L0LM0
1408,1607025035
1094,B00008OIWF
10235,B002DD95J4
3435,B002DD95J4
36447,B002DD95J4
13248,B002DD95J4
39126,B002DD95J4
33993,B002DD95J4
5537,B002DD95J4
30308,B002DD95J4
15734,B002DD95J4
23773,B002DD95J4
14254,B003CN5J3A
15351,B0009ZE9B2
619,B000A2X3T8
17984,B006YMM3AS
15108,6300128598
17480,B003E48UDS
29482,6303146708
3757,B001IVVUB8
33712,B000GDIBV6
10590,B000GDIBV6
12125,B000GDIBV6
15111,B000EGDBZ6
38210,B0058NLAP8
504,B005KP77UG
1912,B005KP77UG
34090,B001L2S1WU
29615,B000F0UUQO
8514,B000F0UUQO
9534,B000F0UUQO
27653,B000F0UUQO
8448,B0002HOD86
7325,B000QRIKRC
35441,B002C87BJQ
30029,B002UXDNFE
18289,B000A2WQUA
5634,B002BEDGCC
15699,B002FOFXME
32152,B000YADFEE
